Training tokens: 100,000,000
Total steps: 12,207
Train token file: /root/autodl-tmp/data/openwebtext/openwebtext_train_tokens.npy
Valid token file: /root/autodl-tmp/data/openwebtext/openwebtext_valid_tokens.npy
Metrics JSON file: /root/autodl-tmp/data/openwebtext/metrics/dense_baseline_metrics.json
step=4420/12207 loss=4.6743, val_loss=4.7978 lr=2.474e-04 tok/s=10480.6 max_mem=9.34GB
step=4440/12207 loss=4.7620, val_loss=4.7785 lr=2.467e-04 tok/s=10666.3 max_mem=9.34GB
step=4460/12207 loss=4.8476, val_loss=4.7410 lr=2.461e-04 tok/s=10534.2 max_mem=9.34GB
step=4480/12207 loss=4.7996, val_loss=4.7797 lr=2.455e-04 tok/s=10585.1 max_mem=9.34GB
step=4500/12207 loss=4.8195, val_loss=4.7337 lr=2.449e-04 tok/s=10617.8 max_mem=9.34GB
Saved checkpoint to /root/autodl-tmp/data/openwebtext/checkpoints/dense_baseline/checkpoint_step_4500.pt
step=4520/12207 loss=4.7006, val_loss=4.7534 lr=2.443e-04 tok/s=10550.4 max_mem=9.85GB
step=4540/12207 loss=4.8331, val_loss=4.7514 lr=2.436e-04 tok/s=10552.3 max_mem=9.34GB
step=4560/12207 loss=4.5582, val_loss=4.7378 lr=2.430e-04 tok/s=10674.6 max_mem=9.34GB
step=4580/12207 loss=4.6684, val_loss=4.7593 lr=2.424e-04 tok/s=10488.6 max_mem=9.34GB
step=4600/12207 loss=4.6619, val_loss=4.7646 lr=2.417e-04 tok/s=10443.5 max_mem=9.34GB
step=4620/12207 loss=4.7769, val_loss=4.7417 lr=2.411e-04 tok/s=10597.1 max_mem=9.34GB
step=4640/12207 loss=4.8112, val_loss=4.7550 lr=2.405e-04 tok/s=10663.5 max_mem=9.34GB
step=4660/12207 loss=4.6211, val_loss=4.7179 lr=2.398e-04 tok/s=10672.3 max_mem=9.34GB
step=4680/12207 loss=4.6793, val_loss=4.7404 lr=2.392e-04 tok/s=10471.7 max_mem=9.34GB
step=4700/12207 loss=4.8491, val_loss=4.7129 lr=2.385e-04 tok/s=10631.5 max_mem=9.34GB
step=4720/12207 loss=4.7448, val_loss=4.7205 lr=2.379e-04 tok/s=10568.8 max_mem=9.34GB
step=4740/12207 loss=4.7838, val_loss=4.7081 lr=2.372e-04 tok/s=10472.2 max_mem=9.34GB
step=4760/12207 loss=4.6794, val_loss=4.7621 lr=2.366e-04 tok/s=10589.4 max_mem=9.34GB
step=4780/12207 loss=4.7649, val_loss=4.7406 lr=2.359e-04 tok/s=10637.4 max_mem=9.34GB
step=4800/12207 loss=4.8138, val_loss=4.7189 lr=2.353e-04 tok/s=10499.8 max_mem=9.34GB
step=4820/12207 loss=4.7235, val_loss=4.7264 lr=2.346e-04 tok/s=10504.6 max_mem=9.34GB
step=4840/12207 loss=4.6546, val_loss=4.7317 lr=2.339e-04 tok/s=10537.0 max_mem=9.34GB
step=4860/12207 loss=4.9269, val_loss=4.7251 lr=2.333e-04 tok/s=10524.2 max_mem=9.34GB
step=4880/12207 loss=4.6283, val_loss=4.6904 lr=2.326e-04 tok/s=10609.9 max_mem=9.34GB
step=4900/12207 loss=4.7816, val_loss=4.6956 lr=2.319e-04 tok/s=10463.2 max_mem=9.34GB
step=4920/12207 loss=4.7518, val_loss=4.6842 lr=2.313e-04 tok/s=10557.8 max_mem=9.34GB
step=4940/12207 loss=4.6518, val_loss=4.6710 lr=2.306e-04 tok/s=10494.9 max_mem=9.34GB
step=4960/12207 loss=4.7270, val_loss=4.7060 lr=2.299e-04 tok/s=10594.9 max_mem=9.34GB
step=4980/12207 loss=4.6818, val_loss=4.7098 lr=2.292e-04 tok/s=10527.2 max_mem=9.34GB
step=5000/12207 loss=4.7103, val_loss=4.6842 lr=2.286e-04 tok/s=10651.2 max_mem=9.34GB
Saved checkpoint to /root/autodl-tmp/data/openwebtext/checkpoints/dense_baseline/checkpoint_step_5000.pt
step=5020/12207 loss=4.6211, val_loss=4.6685 lr=2.279e-04 tok/s=10689.6 max_mem=9.85GB
step=5040/12207 loss=4.6842, val_loss=4.6740 lr=2.272e-04 tok/s=10392.7 max_mem=9.34GB
step=5060/12207 loss=4.8245, val_loss=4.6919 lr=2.265e-04 tok/s=10634.1 max_mem=9.34GB
step=5080/12207 loss=4.6445, val_loss=4.6680 lr=2.258e-04 tok/s=10621.9 max_mem=9.34GB
step=5100/12207 loss=4.6988, val_loss=4.7405 lr=2.251e-04 tok/s=10573.0 max_mem=9.34GB
step=5120/12207 loss=4.7641, val_loss=4.6890 lr=2.244e-04 tok/s=10557.8 max_mem=9.34GB
step=5140/12207 loss=4.7122, val_loss=4.6528 lr=2.237e-04 tok/s=10588.7 max_mem=9.34GB
step=5160/12207 loss=4.6964, val_loss=4.6559 lr=2.230e-04 tok/s=10481.1 max_mem=9.34GB
step=5180/12207 loss=4.5843, val_loss=4.6654 lr=2.224e-04 tok/s=10485.3 max_mem=9.34GB
step=5200/12207 loss=4.8927, val_loss=4.6944 lr=2.217e-04 tok/s=10637.7 max_mem=9.34GB
step=5220/12207 loss=4.6672, val_loss=4.6458 lr=2.210e-04 tok/s=10518.2 max_mem=9.34GB
step=5240/12207 loss=4.3929, val_loss=4.6828 lr=2.202e-04 tok/s=10441.2 max_mem=9.34GB
step=5260/12207 loss=4.6210, val_loss=4.6615 lr=2.195e-04 tok/s=10470.7 max_mem=9.34GB
step=5280/12207 loss=4.5946, val_loss=4.6347 lr=2.188e-04 tok/s=10559.8 max_mem=9.34GB
step=5300/12207 loss=4.6661, val_loss=4.6801 lr=2.181e-04 tok/s=10654.8 max_mem=9.34GB
step=5320/12207 loss=4.6157, val_loss=4.6598 lr=2.174e-04 tok/s=10559.4 max_mem=9.34GB
step=5340/12207 loss=4.8456, val_loss=4.6021 lr=2.167e-04 tok/s=10506.2 max_mem=9.34GB
step=5360/12207 loss=4.4900, val_loss=4.6755 lr=2.160e-04 tok/s=10544.1 max_mem=9.34GB
step=5380/12207 loss=4.5461, val_loss=4.6398 lr=2.153e-04 tok/s=3211.2 max_mem=9.34GB
step=5400/12207 loss=4.6521, val_loss=4.6483 lr=2.146e-04 tok/s=10393.4 max_mem=9.34GB
step=5420/12207 loss=4.6902, val_loss=4.6074 lr=2.138e-04 tok/s=10546.4 max_mem=9.34GB
step=5440/12207 loss=4.7549, val_loss=4.6075 lr=2.131e-04 tok/s=10503.5 max_mem=9.34GB
step=5460/12207 loss=4.6990, val_loss=4.6398 lr=2.124e-04 tok/s=10544.2 max_mem=9.34GB
step=5480/12207 loss=4.5571, val_loss=4.6478 lr=2.117e-04 tok/s=10528.0 max_mem=9.34GB
step=5500/12207 loss=4.6276, val_loss=4.6354 lr=2.109e-04 tok/s=10504.5 max_mem=9.34GB
Saved checkpoint to /root/autodl-tmp/data/openwebtext/checkpoints/dense_baseline/checkpoint_step_5500.pt
step=5520/12207 loss=4.5218, val_loss=4.6370 lr=2.102e-04 tok/s=10477.0 max_mem=9.85GB
step=5540/12207 loss=4.7363, val_loss=4.6107 lr=2.095e-04 tok/s=10594.7 max_mem=9.34GB
step=5560/12207 loss=4.6754, val_loss=4.6269 lr=2.088e-04 tok/s=10506.4 max_mem=9.34GB
step=5580/12207 loss=4.6677, val_loss=4.6556 lr=2.080e-04 tok/s=10640.7 max_mem=9.34GB
step=5600/12207 loss=4.6498, val_loss=4.6329 lr=2.073e-04 tok/s=10563.4 max_mem=9.34GB
step=5620/12207 loss=4.7010, val_loss=4.6290 lr=2.066e-04 tok/s=10544.4 max_mem=9.34GB
step=5640/12207 loss=4.5944, val_loss=4.6330 lr=2.058e-04 tok/s=10479.4 max_mem=9.34GB
step=5660/12207 loss=4.6164, val_loss=4.6748 lr=2.051e-04 tok/s=10431.0 max_mem=9.34GB
step=5680/12207 loss=4.6414, val_loss=4.6204 lr=2.044e-04 tok/s=10552.7 max_mem=9.34GB
step=5700/12207 loss=4.5937, val_loss=4.6007 lr=2.036e-04 tok/s=10579.8 max_mem=9.34GB
step=5720/12207 loss=4.6570, val_loss=4.5510 lr=2.029e-04 tok/s=10583.3 max_mem=9.34GB
step=5740/12207 loss=4.7494, val_loss=4.6300 lr=2.021e-04 tok/s=10554.1 max_mem=9.34GB
step=5760/12207 loss=4.7555, val_loss=4.6291 lr=2.014e-04 tok/s=10557.4 max_mem=9.34GB
step=5780/12207 loss=4.4495, val_loss=4.6148 lr=2.006e-04 tok/s=10502.5 max_mem=9.34GB
step=5800/12207 loss=4.5346, val_loss=4.6043 lr=1.999e-04 tok/s=10491.3 max_mem=9.34GB
step=5820/12207 loss=4.6240, val_loss=4.6021 lr=1.992e-04 tok/s=10552.1 max_mem=9.34GB
step=5840/12207 loss=4.5894, val_loss=4.5914 lr=1.984e-04 tok/s=10518.2 max_mem=9.34GB
step=5860/12207 loss=4.6505, val_loss=4.6272 lr=1.977e-04 tok/s=10627.5 max_mem=9.34GB
step=5880/12207 loss=4.4562, val_loss=4.6236 lr=1.969e-04 tok/s=10566.2 max_mem=9.34GB
step=5900/12207 loss=4.6804, val_loss=4.5568 lr=1.962e-04 tok/s=10501.8 max_mem=9.34GB
step=5920/12207 loss=4.4929, val_loss=4.6274 lr=1.954e-04 tok/s=10557.6 max_mem=9.34GB
step=5940/12207 loss=4.6741, val_loss=4.5844 lr=1.947e-04 tok/s=10528.7 max_mem=9.34GB
step=5960/12207 loss=4.8260, val_loss=4.6250 lr=1.939e-04 tok/s=10653.3 max_mem=9.34GB
step=5980/12207 loss=4.5725, val_loss=4.6405 lr=1.931e-04 tok/s=10500.1 max_mem=9.34GB
step=6000/12207 loss=4.5041, val_loss=4.6187 lr=1.924e-04 tok/s=10591.7 max_mem=9.34GB
Saved checkpoint to /root/autodl-tmp/data/openwebtext/checkpoints/dense_baseline/checkpoint_step_6000.pt
step=6020/12207 loss=4.5424, val_loss=4.6072 lr=1.916e-04 tok/s=10569.1 max_mem=9.85GB
step=6040/12207 loss=4.6778, val_loss=4.5920 lr=1.909e-04 tok/s=10608.4 max_mem=9.34GB
step=6060/12207 loss=4.5352, val_loss=4.5821 lr=1.901e-04 tok/s=10545.3 max_mem=9.34GB
step=6080/12207 loss=4.5952, val_loss=4.5469 lr=1.894e-04 tok/s=10503.4 max_mem=9.34GB
step=6100/12207 loss=4.6877, val_loss=4.5719 lr=1.886e-04 tok/s=10592.6 max_mem=9.34GB
step=6120/12207 loss=4.5975, val_loss=4.5606 lr=1.878e-04 tok/s=10655.8 max_mem=9.34GB
step=6140/12207 loss=4.6754, val_loss=4.5834 lr=1.871e-04 tok/s=10593.4 max_mem=9.34GB
step=6160/12207 loss=4.5258, val_loss=4.5858 lr=1.863e-04 tok/s=10516.6 max_mem=9.34GB
step=6180/12207 loss=4.4670, val_loss=4.5880 lr=1.856e-04 tok/s=10537.2 max_mem=9.34GB
step=6200/12207 loss=4.7451, val_loss=4.5838 lr=1.848e-04 tok/s=10614.4 max_mem=9.34GB
step=6220/12207 loss=4.6452, val_loss=4.5722 lr=1.840e-04 tok/s=10622.7 max_mem=9.34GB
step=6240/12207 loss=4.5567, val_loss=4.6181 lr=1.833e-04 tok/s=10516.2 max_mem=9.34GB
step=6260/12207 loss=4.6006, val_loss=4.5956 lr=1.825e-04 tok/s=10649.5 max_mem=9.34GB
step=6280/12207 loss=4.7013, val_loss=4.5949 lr=1.817e-04 tok/s=10566.1 max_mem=9.34GB
step=6300/12207 loss=4.5927, val_loss=4.5866 lr=1.810e-04 tok/s=10573.3 max_mem=9.34GB
step=6320/12207 loss=4.3263, val_loss=4.6073 lr=1.802e-04 tok/s=10572.6 max_mem=9.34GB
step=6340/12207 loss=4.7581, val_loss=4.6059 lr=1.794e-04 tok/s=10569.2 max_mem=9.34GB
step=6360/12207 loss=4.4688, val_loss=4.5481 lr=1.787e-04 tok/s=10502.4 max_mem=9.34GB
step=6380/12207 loss=4.6179, val_loss=4.5895 lr=1.779e-04 tok/s=10636.9 max_mem=9.34GB
step=6400/12207 loss=4.6181, val_loss=4.5468 lr=1.771e-04 tok/s=10567.4 max_mem=9.34GB
step=6420/12207 loss=4.5781, val_loss=4.5635 lr=1.764e-04 tok/s=10545.5 max_mem=9.34GB
step=6440/12207 loss=4.6555, val_loss=4.5681 lr=1.756e-04 tok/s=10563.4 max_mem=9.34GB
step=6460/12207 loss=4.6140, val_loss=4.5548 lr=1.748e-04 tok/s=10580.3 max_mem=9.34GB
step=6480/12207 loss=4.5403, val_loss=4.5724 lr=1.740e-04 tok/s=10536.3 max_mem=9.34GB
step=6500/12207 loss=4.4430, val_loss=4.5695 lr=1.733e-04 tok/s=10550.7 max_mem=9.34GB
Saved checkpoint to /root/autodl-tmp/data/openwebtext/checkpoints/dense_baseline/checkpoint_step_6500.pt
step=6520/12207 loss=4.5910, val_loss=4.5621 lr=1.725e-04 tok/s=10673.9 max_mem=9.85GB
step=6540/12207 loss=4.6255, val_loss=4.5407 lr=1.717e-04 tok/s=10649.1 max_mem=9.34GB
step=6560/12207 loss=4.4841, val_loss=4.5419 lr=1.710e-04 tok/s=10551.0 max_mem=9.34GB
step=6580/12207 loss=4.5838, val_loss=4.5497 lr=1.702e-04 tok/s=10562.6 max_mem=9.34GB
step=6600/12207 loss=4.4094, val_loss=4.5323 lr=1.694e-04 tok/s=10544.2 max_mem=9.34GB
step=6620/12207 loss=4.5615, val_loss=4.5292 lr=1.686e-04 tok/s=10667.9 max_mem=9.34GB
step=6640/12207 loss=4.5658, val_loss=4.5433 lr=1.679e-04 tok/s=10567.1 max_mem=9.34GB
step=6660/12207 loss=4.4585, val_loss=4.5861 lr=1.671e-04 tok/s=10504.8 max_mem=9.34GB
step=6680/12207 loss=4.6454, val_loss=4.5027 lr=1.663e-04 tok/s=10641.1 max_mem=9.34GB
step=6700/12207 loss=4.5138, val_loss=4.5243 lr=1.656e-04 tok/s=10510.6 max_mem=9.34GB
step=6720/12207 loss=4.5237, val_loss=4.5586 lr=1.648e-04 tok/s=10541.7 max_mem=9.34GB
step=6740/12207 loss=4.4513, val_loss=4.5606 lr=1.640e-04 tok/s=10530.5 max_mem=9.34GB
step=6760/12207 loss=4.5452, val_loss=4.5296 lr=1.632e-04 tok/s=10546.6 max_mem=9.34GB
step=6780/12207 loss=4.6044, val_loss=4.5267 lr=1.625e-04 tok/s=10406.0 max_mem=9.34GB
step=6800/12207 loss=4.5764, val_loss=4.5430 lr=1.617e-04 tok/s=10532.0 max_mem=9.34GB
step=6820/12207 loss=4.4555, val_loss=4.4982 lr=1.609e-04 tok/s=10541.8 max_mem=9.34GB
step=6840/12207 loss=4.3617, val_loss=4.5088 lr=1.602e-04 tok/s=10510.4 max_mem=9.34GB
step=6860/12207 loss=4.5456, val_loss=4.5159 lr=1.594e-04 tok/s=10524.0 max_mem=9.34GB
step=6880/12207 loss=4.4190, val_loss=4.5308 lr=1.586e-04 tok/s=10439.8 max_mem=9.34GB
step=6900/12207 loss=4.5208, val_loss=4.5143 lr=1.578e-04 tok/s=10658.5 max_mem=9.34GB
step=6920/12207 loss=4.6663, val_loss=4.5286 lr=1.571e-04 tok/s=10534.4 max_mem=9.34GB
step=6940/12207 loss=4.4579, val_loss=4.5619 lr=1.563e-04 tok/s=10464.4 max_mem=9.34GB
step=6960/12207 loss=4.6344, val_loss=4.5228 lr=1.555e-04 tok/s=10581.6 max_mem=9.34GB
step=6980/12207 loss=4.5322, val_loss=4.4988 lr=1.548e-04 tok/s=10581.1 max_mem=9.34GB
step=7000/12207 loss=4.6668, val_loss=4.5482 lr=1.540e-04 tok/s=10517.6 max_mem=9.34GB
Saved checkpoint to /root/autodl-tmp/data/openwebtext/checkpoints/dense_baseline/checkpoint_step_7000.pt
step=7020/12207 loss=4.5070, val_loss=4.5495 lr=1.532e-04 tok/s=10536.8 max_mem=9.85GB
step=7040/12207 loss=4.4283, val_loss=4.5598 lr=1.525e-04 tok/s=10478.7 max_mem=9.34GB
step=7060/12207 loss=4.6598, val_loss=4.4671 lr=1.517e-04 tok/s=10561.4 max_mem=9.34GB
step=7080/12207 loss=4.4774, val_loss=4.5051 lr=1.509e-04 tok/s=10518.4 max_mem=9.34GB
step=7100/12207 loss=4.5212, val_loss=4.5332 lr=1.501e-04 tok/s=10623.1 max_mem=9.34GB
step=7120/12207 loss=4.5733, val_loss=4.5476 lr=1.494e-04 tok/s=10518.2 max_mem=9.34GB
step=7140/12207 loss=4.4306, val_loss=4.5086 lr=1.486e-04 tok/s=10546.9 max_mem=9.34GB
step=7160/12207 loss=4.3529, val_loss=4.4943 lr=1.478e-04 tok/s=10636.7 max_mem=9.34GB
step=7180/12207 loss=4.5288, val_loss=4.5069 lr=1.471e-04 tok/s=10534.3 max_mem=9.34GB
step=7200/12207 loss=4.3834, val_loss=4.5214 lr=1.463e-04 tok/s=10543.6 max_mem=9.34GB
step=7220/12207 loss=4.5899, val_loss=4.5027 lr=1.456e-04 tok/s=10514.2 max_mem=9.34GB
step=7240/12207 loss=4.4171, val_loss=4.5241 lr=1.448e-04 tok/s=10532.1 max_mem=9.34GB
step=7260/12207 loss=4.5098, val_loss=4.5000 lr=1.440e-04 tok/s=10623.9 max_mem=9.34GB
step=7280/12207 loss=4.5241, val_loss=4.5021 lr=1.433e-04 tok/s=10598.7 max_mem=9.34GB
step=7300/12207 loss=4.5706, val_loss=4.4914 lr=1.425e-04 tok/s=10517.5 max_mem=9.34GB
step=7320/12207 loss=4.4378, val_loss=4.5134 lr=1.417e-04 tok/s=10552.7 max_mem=9.34GB
step=7340/12207 loss=4.5796, val_loss=4.4672 lr=1.410e-04 tok/s=10509.1 max_mem=9.34GB
step=7360/12207 loss=4.5847, val_loss=4.5108 lr=1.402e-04 tok/s=10636.6 max_mem=9.34GB
step=7380/12207 loss=4.5829, val_loss=4.5126 lr=1.395e-04 tok/s=10577.8 max_mem=9.34GB
step=7400/12207 loss=4.5327, val_loss=4.5016 lr=1.387e-04 tok/s=10491.2 max_mem=9.34GB
step=7420/12207 loss=4.6454, val_loss=4.5167 lr=1.380e-04 tok/s=10637.1 max_mem=9.34GB
step=7440/12207 loss=4.4687, val_loss=4.5269 lr=1.372e-04 tok/s=10460.2 max_mem=9.34GB
step=7460/12207 loss=4.4533, val_loss=4.4641 lr=1.364e-04 tok/s=10420.7 max_mem=9.34GB
step=7480/12207 loss=4.6142, val_loss=4.5058 lr=1.357e-04 tok/s=10505.7 max_mem=9.34GB
step=7500/12207 loss=4.3669, val_loss=4.4661 lr=1.349e-04 tok/s=10652.4 max_mem=9.34GB
Saved checkpoint to /root/autodl-tmp/data/openwebtext/checkpoints/dense_baseline/checkpoint_step_7500.pt
step=7520/12207 loss=4.5425, val_loss=4.5022 lr=1.342e-04 tok/s=10535.9 max_mem=9.85GB
step=7540/12207 loss=4.5420, val_loss=4.4770 lr=1.334e-04 tok/s=10526.0 max_mem=9.34GB
step=7560/12207 loss=4.4589, val_loss=4.4859 lr=1.327e-04 tok/s=10472.9 max_mem=9.34GB
step=7580/12207 loss=4.4078, val_loss=4.4953 lr=1.319e-04 tok/s=10545.4 max_mem=9.34GB
step=7600/12207 loss=4.4851, val_loss=4.4789 lr=1.312e-04 tok/s=10520.0 max_mem=9.34GB
step=7620/12207 loss=4.4463, val_loss=4.5041 lr=1.304e-04 tok/s=10625.4 max_mem=9.34GB
step=7640/12207 loss=4.5637, val_loss=4.4785 lr=1.297e-04 tok/s=10522.5 max_mem=9.34GB
step=7660/12207 loss=4.3851, val_loss=4.4736 lr=1.289e-04 tok/s=10496.0 max_mem=9.34GB
step=7680/12207 loss=4.6221, val_loss=4.4721 lr=1.282e-04 tok/s=10616.1 max_mem=9.34GB
step=7700/12207 loss=4.5599, val_loss=4.4250 lr=1.275e-04 tok/s=10613.3 max_mem=9.34GB
step=7720/12207 loss=4.4970, val_loss=4.4343 lr=1.267e-04 tok/s=10570.0 max_mem=9.34GB
step=7740/12207 loss=4.5740, val_loss=4.4509 lr=1.260e-04 tok/s=10664.3 max_mem=9.34GB
step=7760/12207 loss=4.3119, val_loss=4.4956 lr=1.252e-04 tok/s=10486.5 max_mem=9.34GB
step=7780/12207 loss=4.3723, val_loss=4.4380 lr=1.245e-04 tok/s=10640.0 max_mem=9.34GB
step=7800/12207 loss=4.4254, val_loss=4.4641 lr=1.238e-04 tok/s=10628.0 max_mem=9.34GB
step=7820/12207 loss=4.4468, val_loss=4.4485 lr=1.230e-04 tok/s=10489.7 max_mem=9.34GB
step=7840/12207 loss=4.5957, val_loss=4.4504 lr=1.223e-04 tok/s=10612.6 max_mem=9.34GB
step=7860/12207 loss=4.4074, val_loss=4.4720 lr=1.216e-04 tok/s=10571.5 max_mem=9.34GB
step=7880/12207 loss=4.3527, val_loss=4.4733 lr=1.208e-04 tok/s=10603.5 max_mem=9.34GB
step=7900/12207 loss=4.3167, val_loss=4.4817 lr=1.201e-04 tok/s=10539.1 max_mem=9.34GB
step=7920/12207 loss=4.4347, val_loss=4.4641 lr=1.194e-04 tok/s=10571.4 max_mem=9.34GB
step=7940/12207 loss=4.4141, val_loss=4.4708 lr=1.187e-04 tok/s=10572.1 max_mem=9.34GB
step=7960/12207 loss=4.4835, val_loss=4.4710 lr=1.179e-04 tok/s=10551.5 max_mem=9.34GB
step=7980/12207 loss=4.5683, val_loss=4.4283 lr=1.172e-04 tok/s=10497.1 max_mem=9.34GB
step=8000/12207 loss=4.4950, val_loss=4.4239 lr=1.165e-04 tok/s=10593.9 max_mem=9.34GB
Saved checkpoint to /root/autodl-tmp/data/openwebtext/checkpoints/dense_baseline/checkpoint_step_8000.pt
step=8020/12207 loss=4.3180, val_loss=4.4555 lr=1.158e-04 tok/s=10531.4 max_mem=9.85GB
step=8040/12207 loss=4.4910, val_loss=4.4775 lr=1.150e-04 tok/s=10623.8 max_mem=9.34GB
step=8060/12207 loss=4.4290, val_loss=4.4212 lr=1.143e-04 tok/s=10675.7 max_mem=9.34GB
step=8080/12207 loss=4.4561, val_loss=4.4367 lr=1.136e-04 tok/s=10563.9 max_mem=9.34GB
step=8100/12207 loss=4.4628, val_loss=4.4393 lr=1.129e-04 tok/s=10627.3 max_mem=9.34GB
step=8120/12207 loss=4.4557, val_loss=4.4415 lr=1.122e-04 tok/s=10504.1 max_mem=9.34GB
step=8140/12207 loss=4.5936, val_loss=4.4273 lr=1.115e-04 tok/s=10531.2 max_mem=9.34GB
step=8160/12207 loss=4.4225, val_loss=4.4312 lr=1.108e-04 tok/s=10623.3 max_mem=9.34GB
step=8180/12207 loss=4.2753, val_loss=4.4603 lr=1.101e-04 tok/s=10542.4 max_mem=9.34GB
step=8200/12207 loss=4.3585, val_loss=4.4846 lr=1.094e-04 tok/s=10632.2 max_mem=9.34GB
step=8220/12207 loss=4.4883, val_loss=4.4751 lr=1.087e-04 tok/s=10623.0 max_mem=9.34GB
step=8240/12207 loss=4.4335, val_loss=4.4633 lr=1.080e-04 tok/s=10695.4 max_mem=9.34GB
step=8260/12207 loss=4.3828, val_loss=4.4571 lr=1.073e-04 tok/s=10599.4 max_mem=9.34GB
step=8280/12207 loss=4.3946, val_loss=4.4332 lr=1.066e-04 tok/s=10642.2 max_mem=9.34GB
step=8300/12207 loss=4.3581, val_loss=4.4225 lr=1.059e-04 tok/s=10434.4 max_mem=9.34GB
step=8320/12207 loss=4.4960, val_loss=4.3765 lr=1.052e-04 tok/s=10580.0 max_mem=9.34GB
step=8340/12207 loss=4.3865, val_loss=4.4457 lr=1.045e-04 tok/s=10442.6 max_mem=9.34GB
step=8360/12207 loss=4.5460, val_loss=4.4430 lr=1.038e-04 tok/s=10599.6 max_mem=9.34GB
step=8380/12207 loss=4.5311, val_loss=4.4527 lr=1.031e-04 tok/s=10466.1 max_mem=9.34GB
step=8400/12207 loss=4.3800, val_loss=4.4311 lr=1.024e-04 tok/s=10513.8 max_mem=9.34GB
step=8420/12207 loss=4.3544, val_loss=4.4337 lr=1.017e-04 tok/s=10541.4 max_mem=9.34GB
step=8440/12207 loss=4.4536, val_loss=4.4048 lr=1.011e-04 tok/s=10584.6 max_mem=9.34GB
step=8460/12207 loss=4.3733, val_loss=4.4077 lr=1.004e-04 tok/s=10567.7 max_mem=9.34GB
step=8480/12207 loss=4.4328, val_loss=4.4091 lr=9.971e-05 tok/s=10580.0 max_mem=9.34GB
step=8500/12207 loss=4.4532, val_loss=4.4503 lr=9.903e-05 tok/s=10521.7 max_mem=9.34GB
Saved checkpoint to /root/autodl-tmp/data/openwebtext/checkpoints/dense_baseline/checkpoint_step_8500.pt
step=8520/12207 loss=4.5491, val_loss=4.4325 lr=9.836e-05 tok/s=10525.0 max_mem=9.85GB
step=8540/12207 loss=4.4902, val_loss=4.4508 lr=9.769e-05 tok/s=10547.0 max_mem=9.34GB
step=8560/12207 loss=4.4941, val_loss=4.4446 lr=9.702e-05 tok/s=10689.3 max_mem=9.34GB
step=8580/12207 loss=4.3849, val_loss=4.4209 lr=9.636e-05 tok/s=10620.2 max_mem=9.34GB
step=8600/12207 loss=4.5926, val_loss=4.4289 lr=9.569e-05 tok/s=10376.9 max_mem=9.34GB
step=8620/12207 loss=4.5554, val_loss=4.4576 lr=9.503e-05 tok/s=10682.7 max_mem=9.34GB
step=8640/12207 loss=4.4047, val_loss=4.4301 lr=9.437e-05 tok/s=10501.0 max_mem=9.34GB
step=8660/12207 loss=4.4494, val_loss=4.4573 lr=9.371e-05 tok/s=10569.7 max_mem=9.34GB
step=8680/12207 loss=4.4586, val_loss=4.4164 lr=9.306e-05 tok/s=10649.8 max_mem=9.34GB
step=8700/12207 loss=4.3876, val_loss=4.4525 lr=9.241e-05 tok/s=10650.0 max_mem=9.34GB
step=8720/12207 loss=4.3867, val_loss=4.4050 lr=9.176e-05 tok/s=10731.8 max_mem=9.34GB
step=8740/12207 loss=4.3738, val_loss=4.3702 lr=9.111e-05 tok/s=10661.6 max_mem=9.34GB
step=8760/12207 loss=4.3778, val_loss=4.4197 lr=9.047e-05 tok/s=10563.6 max_mem=9.34GB
step=8780/12207 loss=4.3198, val_loss=4.4183 lr=8.982e-05 tok/s=10495.0 max_mem=9.34GB
step=8800/12207 loss=4.5206, val_loss=4.4267 lr=8.918e-05 tok/s=10556.8 max_mem=9.34GB
step=8820/12207 loss=4.3874, val_loss=4.4109 lr=8.855e-05 tok/s=10584.0 max_mem=9.34GB
step=8840/12207 loss=4.5398, val_loss=4.4082 lr=8.791e-05 tok/s=10428.9 max_mem=9.34GB
step=8860/12207 loss=4.4022, val_loss=4.4174 lr=8.728e-05 tok/s=10442.9 max_mem=9.34GB
step=8880/12207 loss=4.4138, val_loss=4.3895 lr=8.665e-05 tok/s=10519.7 max_mem=9.34GB
step=8900/12207 loss=4.5514, val_loss=4.3920 lr=8.602e-05 tok/s=10690.7 max_mem=9.34GB
step=8920/12207 loss=4.4765, val_loss=4.4058 lr=8.540e-05 tok/s=10556.5 max_mem=9.34GB
step=8940/12207 loss=4.3917, val_loss=4.4465 lr=8.477e-05 tok/s=10523.9 max_mem=9.34GB
step=8960/12207 loss=4.5158, val_loss=4.4253 lr=8.415e-05 tok/s=10551.9 max_mem=9.34GB
step=8980/12207 loss=4.2175, val_loss=4.4325 lr=8.354e-05 tok/s=10585.2 max_mem=9.34GB
step=9000/12207 loss=4.4772, val_loss=4.4179 lr=8.292e-05 tok/s=10574.1 max_mem=9.34GB
Saved checkpoint to /root/autodl-tmp/data/openwebtext/checkpoints/dense_baseline/checkpoint_step_9000.pt
step=9020/12207 loss=4.2404, val_loss=4.4107 lr=8.231e-05 tok/s=10609.0 max_mem=9.85GB
step=9040/12207 loss=4.5721, val_loss=4.4113 lr=8.170e-05 tok/s=10683.7 max_mem=9.34GB
step=9060/12207 loss=4.6267, val_loss=4.4524 lr=8.110e-05 tok/s=10525.2 max_mem=9.34GB
